id_cliente,idade,genero,uf,segmento,score_credito,renda_mensal,saldo_medio_conta,qtd_meses_cliente,qtd_produtos_ativos,qtd_transacoes_pix_6m,vlr_total_investimentos,vlr_medio_gasto_cartao,vlr_medio_gasto_alimentacao,vlr_medio_gasto_transporte,vlr_medio_gasto_saude,vlr_medio_gasto_educacao,vlr_medio_gasto_lazer,ind_debito_automatico,qtd_dias_inatividade,vlr_limite_credito,pct_utilizacao_limite,canal_preferencial
49524,60,F,SP,basico,538.17,2619.4,5155.82,3,1,2,0.0,1721.99,277.4,143.74,233.02,103.23,257.16,0,5.0,2970.6,0.4916,app
49525,18,F,CE,basico,381.26,2282.55,245.08,9,1,1,0.0,840.2,234.83,176.3,80.3,69.66,36.31,1,2.0,2571.74,0.3773,app
49526,18,F,RO,intermediario,602.8,3215.28,8067.06,57,2,5,3921.32,944.09,145.31,160.04,55.11,2.8,42.07,0,8.0,5052.8,0.197,web
49527,41,F,CE,premium,749.94,11766.41,19552.18,6,3,18,62909.74,3030.33,484.83,257.31,80.88,339.76,309.25,1,5.0,16680.49,0.3015,web
49528,23,F,CE,basico,315.35,1857.83,3205.35,16,1,3,0.0,495.48,130.32,96.44,25.97,32.01,95.91,0,91.0,2431.3,0.1347,web
49529,40,F,SP,basico,393.15,,2895.14,12,1,9,0.0,1149.62,457.6,111.28,56.36,14.44,172.54,0,1.0,1301.1,0.4221,app
49530,39,M,DF,intermediario,549.6,3650.55,689.23,29,5,7,44111.51,2490.49,841.96,365.58,215.62,147.26,165.93,1,4.0,4624.79,0.2802,app
49531,38,F,SP,intermediario,510.41,,10477.98,6,5,8,18516.6,3047.01,474.05,193.05,137.76,281.57,253.96,1,11.0,2843.39,0.4757,web
49532,55,M,SP,premium,889.28,10717.42,25828.61,6,1,12,22012.63,5312.46,1508.35,1239.55,688.75,25.64,539.48,1,33.0,18365.51,0.4035,agencia
49533,18,M,MG,basico,349.86,3100.14,1306.11,22,2,10,0.0,677.82,201.42,110.67,43.08,41.24,118.34,1,17.0,1165.37,0.4649,app
49534,33,F,RS,intermediario,803.74,5048.89,12936.6,54,6,12,0.0,1346.47,277.61,224.69,,137.68,54.53,1,4.0,7075.69,0.3035,app
49535,33,F,MG,basico,542.02,2591.97,2663.39,7,0,6,0.0,1794.57,492.24,393.08,142.29,158.71,287.59,0,50.0,1501.34,0.3055,app
49536,50,M,RJ,intermediario,560.87,5391.33,3212.51,33,1,8,0.0,2894.44,520.71,174.09,234.26,64.28,304.0,1,30.0,8077.61,0.2636,app
49537,34,F,RJ,basico,369.24,2982.66,7211.62,2,5,6,3054.01,1674.93,272.71,234.93,169.31,193.67,233.13,0,2.0,1445.96,0.1468,app
49538,51,F,GO,premium,753.51,15368.9,27087.81,13,4,33,14118.74,10033.84,2684.79,1706.65,250.1,235.81,358.45,1,2.0,19555.0,0.1437,app
49539,31,M,PI,basico,476.24,2771.6,5057.47,10,0,4,0.0,1915.34,754.16,389.56,145.1,197.93,246.83,0,7.0,874.7,0.6116,web
49540,39,F,SC,intermediario,709.54,3044.61,8545.23,62,1,9,23780.39,1107.74,288.47,115.29,120.25,28.88,64.66,0,72.0,5059.53,0.4794,telefone
49541,31,F,PI,basico,737.87,2634.24,7342.44,1,1,6,0.0,1008.34,156.97,182.04,149.72,110.97,36.72,0,4.0,1174.31,0.4526,agencia
49542,37,M,SP,intermediario,485.55,7051.61,15809.89,86,2,19,,1597.4,394.93,249.75,92.98,101.65,126.09,1,,2811.72,0.3324,agencia
49543,40,F,DF,intermediario,514.23,3000.0,7143.5,108,5,3,,868.81,147.19,128.14,126.85,18.19,119.49,0,1.0,3122.94,0.2118,web
49544,52,F,RS,basico,249.13,1500.0,1595.41,8,2,0,0.0,562.84,156.07,35.91,61.82,36.39,86.89,0,,1442.65,0.6176,web
49545,39,Outro,SP,basico,283.65,1500.0,2285.4,12,0,4,467.64,590.15,108.9,96.91,53.45,61.69,52.35,1,6.0,2079.76,0.2417,web
49546,32,F,RN,basico,499.9,2742.32,2980.33,15,0,3,264.38,1847.37,322.12,212.45,119.7,99.61,298.67,0,3.0,1915.41,0.5626,web
49547,41,F,MG,basico,420.71,3382.52,6749.96,8,2,8,0.0,1381.33,453.89,279.34,78.84,10.95,62.39,1,29.0,1100.05,0.2021,web
49548,37,M,SC,basico,460.49,2947.62,6191.22,10,1,5,0.0,1625.77,638.86,182.85,50.75,106.22,114.47,0,2.0,1842.46,0.1449,app
49549,42,M,RS,basico,,1819.61,882.38,9,0,4,0.0,796.44,318.52,140.86,42.54,,36.8,0,0.0,3668.01,0.2232,app
49550,36,M,SP,intermediario,695.55,10089.73,25766.49,15,5,32,0.0,5820.01,1435.06,995.06,556.71,41.12,1005.68,1,4.0,2893.06,0.6782,web
49551,44,F,BA,intermediario,723.04,4081.0,913.84,40,6,8,19301.33,656.37,250.06,116.21,72.03,29.71,55.69,0,9.0,6742.99,0.0946,app
49552,41,F,MG,basico,445.56,1500.0,3508.37,26,1,2,0.0,454.83,163.93,112.39,30.72,8.0,,0,5.0,654.49,0.3432,agencia
49553,18,M,CE,basico,345.57,2098.22,2405.68,68,0,5,0.0,309.96,54.05,57.93,31.44,13.73,49.8,0,9.0,1661.02,0.578,telefone
49554,36,F,PB,intermediario,448.32,5587.3,2117.3,71,5,15,0.0,2081.25,358.87,515.65,205.29,117.78,90.2,1,5.0,4987.68,0.3193,agencia
49555,32,F,SP,basico,372.2,3837.08,1442.33,25,3,4,0.0,408.23,143.53,25.25,38.77,,39.63,0,3.0,719.11,0.1919,app
49556,31,F,MG,basico,449.3,1837.37,3480.08,87,1,1,0.0,463.83,99.58,74.81,40.42,22.68,90.76,1,3.0,2294.99,0.3685,app
49557,22,F,RJ,basico,,1508.7,2723.12,5,1,1,1736.62,1041.31,357.87,96.34,129.54,41.91,89.32,1,3.0,5485.3,0.738,agencia
49558,18,F,SC,basico,376.55,2635.62,7781.24,20,5,5,0.0,351.36,118.87,62.19,39.46,27.74,41.3,1,4.0,2708.11,0.5323,agencia
49559,47,Outro,RJ,basico,244.34,,6663.59,8,0,9,0.0,2331.58,565.59,244.29,231.5,20.58,113.9,0,19.0,750.37,0.7093,app
49560,18,F,MG,intermediario,522.16,5514.14,10370.47,110,2,13,86537.41,2450.51,719.52,167.44,101.58,204.29,375.2,0,4.0,7802.8,0.32,agencia
49561,58,F,PR,basico,520.09,4214.08,9200.39,18,2,6,137.97,743.32,289.81,166.15,69.85,74.62,97.89,0,,1108.13,0.3553,telefone
49562,45,M,MG,premium,738.91,11462.19,3113.8,27,2,16,10498.71,6486.06,1039.18,1392.21,382.73,115.53,1066.94,1,1.0,9486.38,0.0082,app
49563,41,F,MG,premium,875.84,8000.0,17694.49,8,4,11,69168.68,1808.84,419.35,442.17,199.46,43.72,311.93,1,1.0,23130.45,0.1233,telefone
49564,24,F,SP,intermediario,638.22,5903.62,12278.65,54,1,5,2190.62,2395.04,798.92,169.58,103.91,254.93,191.52,0,2.0,2278.6,0.6161,app
49565,18,M,SP,basico,518.47,3147.91,6383.17,17,1,10,0.0,910.28,153.42,55.33,109.81,16.56,164.31,0,3.0,2609.17,0.5756,app
49566,24,F,ES,basico,609.99,3446.65,818.16,15,1,9,1743.76,776.83,157.78,58.07,60.0,61.21,114.49,0,0.0,543.82,0.2659,app
49567,37,Outro,SP,basico,313.48,2575.07,3549.16,20,4,4,0.0,1550.6,284.82,222.66,102.89,22.27,299.14,1,7.0,1383.54,0.3533,app
49568,51,F,PA,basico,489.3,1647.99,2011.21,8,0,5,743.27,1056.99,418.08,71.72,29.18,125.43,139.58,0,24.0,1360.41,0.3006,web
49569,34,F,PE,premium,840.52,8000.0,1514.53,79,5,16,39700.56,4005.63,1537.82,702.61,260.06,226.01,212.59,0,0.0,14248.31,0.1417,web
49570,39,F,DF,basico,359.42,2126.73,3492.14,9,1,6,0.0,460.1,103.97,31.67,35.72,18.53,43.12,0,1.0,1536.56,0.2935,app
49571,21,M,AP,intermediario,356.14,,24473.31,6,1,27,2336.64,1916.95,375.99,365.45,61.52,70.91,119.65,1,7.0,4592.33,0.0675,telefone
49572,30,F,SP,intermediario,403.28,4924.03,898.5,54,5,6,11302.41,2305.22,394.97,257.67,175.07,257.55,97.37,1,23.0,7366.6,0.0874,app
49573,45,F,SP,intermediario,491.66,4739.71,12804.19,6,3,4,11022.62,1795.76,490.25,410.0,53.62,21.11,323.45,1,7.0,2000.0,0.1021,app
49574,22,F,GO,basico,396.49,1851.76,1633.87,21,0,6,0.0,1212.58,188.96,172.69,73.22,137.6,67.63,0,34.0,2792.9,0.3908,web
49575,55,F,SP,intermediario,711.41,6208.45,15523.39,3,0,11,2035.89,1119.94,225.18,226.08,28.85,36.1,172.07,1,3.0,4872.53,0.4953,agencia
49576,54,F,BA,premium,862.7,13809.6,15663.36,114,2,36,340159.6,6498.53,2545.65,1086.67,434.59,203.42,1086.97,0,0.0,14494.39,0.1356,app
49577,40,F,RS,basico,471.73,3035.09,8822.28,14,1,5,0.0,835.59,180.09,58.89,,28.61,90.53,0,2.0,1620.73,0.4546,app
49578,28,F,MS,basico,471.34,2892.0,1007.24,13,1,4,121.96,872.47,293.33,167.0,117.37,14.59,161.56,0,32.0,1903.91,0.3255,app
49579,24,M,PA,basico,348.43,2952.52,7682.09,7,1,2,0.0,1371.92,242.54,174.09,100.59,105.76,127.85,0,1.0,714.74,0.3474,app
49580,29,F,RS,basico,537.24,3951.77,6506.31,27,0,2,0.0,1490.71,503.98,329.8,38.22,148.75,,1,5.0,1152.03,0.6224,app
49581,37,F,MG,basico,444.11,4969.03,14711.22,5,1,14,,885.71,231.31,55.66,125.18,88.66,78.71,0,3.0,1976.44,0.3938,web
49582,37,F,MG,basico,243.73,3327.22,3234.82,7,1,4,129.03,1913.13,737.75,293.75,117.17,150.34,180.14,0,10.0,2148.0,0.1753,app
49583,25,M,BA,basico,520.8,1500.0,2227.17,4,1,4,0.0,216.96,60.89,53.53,8.58,7.66,19.51,0,0.0,1032.04,0.3333,agencia
49584,32,F,PR,intermediario,720.92,5802.68,10171.09,16,5,13,4733.98,1470.45,365.99,216.36,131.4,6.3,62.6,1,7.0,6464.24,0.2458,agencia
49585,18,F,PR,basico,647.44,9374.51,22808.09,20,1,21,4818.33,6406.73,2519.4,731.62,904.51,549.58,1071.02,1,1.0,3416.11,0.6562,web
49586,62,Outro,DF,intermediario,807.51,7602.35,18340.13,135,0,12,5681.47,4707.0,1558.37,940.39,257.97,329.61,354.21,0,66.0,2738.09,0.2824,agencia
49587,24,Outro,BA,basico,316.12,2091.49,2404.8,6,2,4,0.0,584.71,136.38,65.31,34.23,56.04,95.47,0,1.0,939.94,0.4194,telefone
49588,23,M,RN,intermediario,717.55,7860.43,14768.27,60,4,13,2295.4,3441.03,751.01,345.52,154.92,282.7,528.31,1,49.0,8807.89,0.1158,app
49589,18,F,BA,basico,362.61,2921.74,850.57,73,0,5,327.67,343.11,130.76,55.21,21.08,27.49,12.51,0,5.0,2653.95,0.7689,app
49590,33,Outro,RO,intermediario,400.76,5214.65,11335.27,75,0,5,0.0,2561.47,613.23,170.92,377.11,187.57,255.35,0,77.0,3973.6,0.2236,app
49591,39,F,PB,basico,100.32,5281.97,14105.42,1,1,15,,2398.69,758.84,186.53,54.59,111.35,93.47,0,3.0,1547.17,0.2363,app
49592,33,M,MG,basico,495.71,3270.69,8965.79,6,1,7,0.0,550.69,149.39,41.71,11.62,5.06,53.48,0,0.0,1766.73,0.3186,web
49593,46,F,PI,premium,867.19,12623.74,6479.69,13,7,31,122546.49,1465.63,504.07,359.84,137.92,34.33,130.53,0,4.0,20179.57,0.2839,web
49594,47,F,MG,intermediario,530.05,6446.17,4964.1,38,4,9,10250.07,2693.57,840.73,348.15,60.26,126.58,126.09,0,0.0,4209.9,0.4372,web
49595,42,F,SP,basico,510.75,1500.0,426.27,75,0,3,0.0,1017.92,402.85,195.49,56.89,8.05,33.68,0,0.0,4059.78,0.3462,web
49596,39,F,RJ,premium,693.02,8000.0,4120.94,86,6,18,28770.67,3803.99,611.17,319.64,422.82,370.87,173.54,0,8.0,5869.91,0.0133,web
49597,38,M,SP,basico,657.53,5210.53,7250.24,1,2,9,5969.73,685.93,251.15,74.62,39.15,67.24,117.24,0,2.0,3257.32,0.5174,agencia
49598,35,F,MG,basico,373.82,5397.65,2874.36,10,0,8,12660.22,1236.59,199.0,273.11,30.15,140.6,214.03,1,3.0,726.2,0.5581,app
49599,34,M,GO,intermediario,479.19,,6558.88,55,3,16,3224.86,2922.08,609.65,539.47,163.55,269.87,156.61,0,4.0,2872.23,0.1192,web
49600,52,F,PB,basico,534.65,1500.0,890.17,64,1,3,0.0,753.11,201.81,45.07,111.22,60.62,32.83,0,15.0,1789.25,0.3238,telefone
49601,25,Outro,MG,basico,478.11,4368.09,1820.55,9,1,10,0.0,770.52,187.71,97.12,101.64,29.8,95.21,1,3.0,789.29,0.4226,app
49602,28,Outro,MG,basico,456.71,2985.08,2527.0,59,0,6,7675.43,1586.74,395.16,119.43,49.67,87.51,220.3,0,0.0,791.33,0.4409,agencia
49603,29,M,SP,basico,423.57,1772.58,2148.95,4,3,6,0.0,398.33,153.32,67.75,51.27,34.37,24.86,1,6.0,2177.2,0.6666,telefone
49604,46,F,SC,basico,578.77,4047.52,6463.28,20,1,9,0.0,2694.87,877.18,429.72,400.37,196.2,228.86,0,14.0,713.07,0.3965,app
49605,48,M,MG,basico,398.72,2080.74,1971.99,10,6,4,0.0,397.58,124.06,96.57,,16.84,35.47,0,0.0,1814.5,0.3152,app
49606,60,F,SP,premium,815.48,31545.77,85029.31,156,2,69,35616.99,8218.7,3241.5,1429.52,580.24,776.23,386.11,1,8.0,6349.2,0.1274,telefone
49607,44,M,RN,basico,317.58,3740.83,3384.38,8,1,8,0.0,2055.32,755.04,113.93,,48.02,386.84,0,4.0,707.25,0.3919,app
49608,33,F,SP,basico,436.57,1987.09,4996.91,11,2,5,0.0,854.28,281.11,89.03,76.29,41.42,143.87,0,25.0,1234.89,0.5378,app
49609,49,M,RJ,intermediario,,3097.51,6636.99,230,6,5,9978.9,1042.56,346.38,61.45,112.56,13.37,63.2,0,0.0,3609.43,0.1881,web
49610,39,M,SP,basico,450.93,1500.0,3452.35,2,2,3,0.0,900.69,339.74,126.05,58.38,73.0,117.27,0,2.0,1857.35,0.1509,app
49611,33,M,MG,basico,455.87,2430.26,3883.6,18,1,8,1226.37,1072.3,262.44,186.28,128.95,81.98,84.14,0,3.0,4829.55,0.5481,telefone
49612,43,F,MT,premium,739.9,14667.79,2967.25,168,3,33,3350.67,3488.18,546.99,340.11,85.68,166.57,270.21,1,4.0,27534.21,0.4725,web
49613,46,F,RS,premium,726.84,8000.0,5760.32,14,4,17,0.0,4867.66,1050.25,960.15,604.11,246.61,267.62,0,4.0,14890.97,0.1831,web
49614,29,F,RJ,basico,592.97,1500.0,3714.59,28,0,5,0.0,944.34,246.82,113.52,72.47,11.36,96.71,0,1.0,1201.86,0.4301,app
49615,51,F,MA,premium,702.7,8738.51,19950.76,52,5,23,18647.7,926.51,364.62,152.54,40.17,98.33,103.3,1,2.0,9261.33,0.1129,agencia
49616,46,M,BA,premium,755.32,9737.55,1583.36,33,1,17,0.0,1866.3,664.01,209.4,140.87,164.45,89.17,0,25.0,8085.33,0.0492,agencia
49617,44,F,RJ,intermediario,639.4,7811.86,18361.85,63,1,20,,4205.71,990.66,427.96,280.99,150.76,342.9,1,14.0,3892.33,0.2995,web
49618,41,F,BA,basico,359.34,1500.0,3951.8,15,0,1,0.0,296.59,117.11,67.55,44.29,7.86,23.47,0,4.0,1285.48,0.5839,agencia
49619,35,F,RS,basico,394.74,5909.71,12129.03,63,1,10,9665.81,3084.72,709.46,721.1,351.92,36.31,218.0,0,38.0,1674.29,0.2035,agencia
49620,29,F,GO,basico,500.2,1999.22,3522.97,4,0,2,0.0,572.66,99.92,92.8,57.41,12.94,78.03,1,87.0,1642.02,0.556,app
49621,30,F,RS,intermediario,487.95,5248.61,6767.24,31,7,9,,1737.26,324.43,124.35,43.92,68.93,155.26,1,10.0,11283.43,0.2009,app
49622,38,M,AM,intermediario,672.76,4263.19,6462.18,11,4,10,173483.35,548.58,207.67,80.18,66.11,26.56,51.8,1,0.0,2678.96,0.1668,telefone
49623,42,M,RJ,intermediario,666.72,4053.77,6376.29,15,3,10,11931.67,1420.25,549.02,251.93,63.46,151.8,91.28,1,0.0,13373.42,0.3389,web
49624,18,F,BA,basico,564.24,2360.24,2755.37,8,0,4,0.0,436.21,96.66,86.09,59.24,14.54,79.55,0,3.0,2110.84,0.5977,app
49625,18,F,RJ,basico,414.64,,1837.92,32,1,5,343.45,1014.91,257.74,234.34,26.36,75.37,91.03,0,,1571.69,0.3811,app
49626,33,Outro,CE,basico,569.43,2573.48,5120.88,22,1,9,755.04,1524.91,548.51,280.0,37.66,19.7,82.59,0,23.0,12664.04,0.3845,app
49627,31,M,ES,intermediario,608.14,5018.31,3421.88,21,2,13,10341.79,2529.24,393.15,371.2,316.55,183.93,190.09,1,,8057.43,0.4431,app
49628,47,F,PR,basico,357.03,6325.43,18637.95,15,0,21,2281.89,3766.35,1074.98,650.08,540.98,,393.59,1,20.0,3087.09,0.1518,web
49629,53,F,SP,intermediario,623.03,3000.0,5319.81,8,3,8,,1406.07,382.74,241.72,30.43,74.32,158.61,1,5.0,5622.94,0.165,agencia
49630,29,M,RJ,intermediario,494.06,4018.48,3005.2,15,0,6,2617.3,892.23,354.92,142.56,90.8,0.58,50.46,1,2.0,5368.89,0.4663,app
49631,18,F,SP,basico,526.38,2838.24,6604.91,49,2,10,0.0,838.98,237.02,66.19,110.58,3.86,95.19,0,6.0,953.08,0.4529,app
49632,41,F,MG,basico,502.99,1573.65,394.07,31,1,3,206.47,940.99,169.75,167.58,33.9,19.21,177.13,0,1.0,1231.15,0.3324,app
49633,37,M,AP,basico,379.53,1640.27,3402.11,1,1,2,727.55,527.34,165.56,80.28,61.89,54.91,97.01,0,6.0,1802.76,0.2342,agencia
49634,51,M,ES,premium,788.51,12381.45,6767.32,11,5,27,186726.17,5951.06,1308.81,1412.72,257.2,591.16,547.95,1,18.0,20150.73,0.4548,app
49635,44,F,MA,basico,419.61,3344.55,7612.33,11,2,8,0.0,2304.97,788.58,212.77,118.78,,95.69,1,2.0,5151.88,0.2032,app
49636,29,M,MT,basico,574.15,2384.86,3117.16,7,1,2,0.0,684.22,180.24,116.67,67.77,25.07,94.13,0,24.0,1733.12,0.2441,agencia
49637,38,M,RJ,intermediario,624.18,3000.0,4285.54,3,1,7,,312.67,61.12,22.34,28.46,1.93,22.0,0,10.0,11402.13,0.6753,telefone
49638,44,M,GO,basico,563.07,4276.61,9724.82,21,1,5,331.51,594.7,222.44,143.73,59.13,23.5,70.93,0,0.0,2906.12,0.5117,app
49639,40,M,SP,basico,426.88,1500.0,1573.32,7,0,3,0.0,483.72,120.29,78.48,11.84,25.27,79.86,0,2.0,1268.14,0.3208,app
49640,60,M,MG,intermediario,901.9,7916.56,19789.38,10,2,17,,5179.02,912.14,1065.47,776.67,145.0,765.66,0,15.0,8143.21,0.2028,app
49641,42,F,PE,intermediario,768.26,,2017.53,122,2,9,8971.82,821.12,127.18,64.98,115.76,81.28,142.06,0,3.0,5265.76,0.4407,web
49642,38,F,SP,basico,300.48,6376.79,1980.63,35,1,12,0.0,1971.94,501.92,223.63,278.15,183.41,,0,9.0,1301.66,0.4357,app
49643,45,M,RJ,basico,,3172.6,1359.48,7,1,6,0.0,1771.12,690.86,105.68,218.97,,296.35,0,5.0,1578.02,0.2685,app
49644,60,F,PE,intermediario,564.21,6832.81,15485.55,18,2,7,28866.49,4612.79,1007.65,807.19,415.45,105.32,320.49,1,8.0,8382.2,0.1215,telefone
49645,47,Outro,PR,intermediario,602.25,5233.36,7361.45,85,2,13,53886.8,1682.62,535.34,336.12,115.75,84.11,252.13,0,5.0,3080.73,0.0235,web
49646,31,F,SC,basico,401.22,1869.08,1107.67,30,0,7,0.0,515.03,154.04,46.56,51.12,1.73,44.04,0,0.0,1193.88,0.1798,agencia
49647,33,F,BA,intermediario,643.98,11803.4,3008.49,29,7,24,10949.87,1849.48,583.4,432.1,267.5,107.47,110.23,1,0.0,5232.66,0.4078,app
49648,49,M,TO,premium,666.26,12685.86,3424.99,16,9,30,0.0,3019.36,1039.07,728.58,253.58,287.86,583.91,1,84.0,10753.11,0.0866,app
49649,21,F,RO,basico,365.12,2417.93,4717.62,3,2,7,367.39,996.45,159.87,225.82,79.55,15.58,197.19,0,19.0,2114.66,0.4862,web
49650,42,M,RJ,basico,360.2,1723.27,1886.95,1,1,5,0.0,493.76,178.92,110.11,31.89,16.49,51.11,0,,1508.35,0.8026,web
49651,42,M,SC,intermediario,553.13,7027.8,11272.65,15,4,18,6559.63,1749.62,625.03,146.17,148.45,15.07,126.88,0,3.0,15359.61,0.1667,web
49652,41,F,BA,basico,174.63,2023.46,3948.06,10,2,2,,662.82,240.01,47.97,81.61,15.88,81.75,1,0.0,3665.95,0.3392,web
49653,22,M,SP,intermediario,527.0,5525.49,6105.9,21,4,7,0.0,714.47,274.27,100.72,36.27,79.34,141.43,0,10.0,27898.79,0.0494,web
49654,60,M,SP,premium,768.73,10496.55,7504.67,89,3,18,57970.53,2463.12,654.21,277.76,96.37,93.52,135.06,0,3.0,6114.26,0.2692,app
49655,28,M,MG,intermediario,522.04,4302.12,8484.33,3,2,8,2257.71,2085.76,346.2,406.56,296.34,64.07,271.12,0,26.0,3202.6,0.1254,telefone
49656,19,M,RJ,basico,382.77,,366.41,69,1,4,302.77,769.11,263.23,179.29,113.45,61.48,132.63,0,0.0,1018.64,0.2854,app
49657,19,M,RJ,intermediario,618.43,,2763.47,5,4,6,3546.53,1056.06,385.87,66.15,132.75,29.76,127.4,0,6.0,4267.62,0.0291,telefone
49658,27,M,SP,basico,630.33,3307.5,4015.44,47,2,10,0.0,1891.31,329.32,249.07,203.43,69.14,81.48,0,5.0,1601.01,0.8063,app
49659,36,M,AC,basico,556.17,2388.24,4255.94,33,3,2,402.76,859.98,244.52,213.9,61.83,47.95,95.75,0,25.0,1251.88,0.4002,app
49660,33,F,ES,basico,535.86,2758.18,7658.03,19,0,3,0.0,1662.26,275.72,384.73,237.73,4.93,159.47,1,3.0,1792.73,0.2547,app
49661,54,M,SP,premium,942.33,10015.96,14331.45,10,2,19,28729.88,5895.39,1204.85,640.65,156.76,541.42,997.46,0,2.0,12618.38,0.5463,app
49662,50,M,AM,basico,449.58,5944.14,10072.21,117,2,10,0.0,1201.39,255.2,292.95,154.18,34.94,156.66,0,2.0,1649.7,0.2768,telefone
49663,60,F,SP,premium,,8000.0,18787.67,150,4,12,0.0,1991.43,685.59,460.36,187.42,190.99,231.06,1,3.0,9211.16,0.3096,app
49664,31,F,SP,basico,471.07,2631.72,7351.25,27,1,5,0.0,684.35,197.14,87.87,36.34,17.22,63.86,0,3.0,2610.51,0.344,web
49665,38,M,PE,intermediario,435.23,4669.55,1804.41,65,2,2,6808.84,1353.17,261.64,132.82,51.75,9.53,215.52,1,63.0,4758.28,0.1932,telefone
49666,33,M,SP,basico,485.92,2186.65,5223.08,35,1,5,0.0,1517.74,501.71,190.16,125.17,54.1,189.83,0,3.0,705.96,0.3663,telefone
49667,30,F,SP,basico,484.28,3602.49,969.11,45,2,5,0.0,1574.05,517.52,92.31,63.81,105.44,254.78,0,11.0,3125.5,0.6851,web
49668,66,F,SP,premium,687.56,14806.7,24244.09,113,2,29,34874.27,5451.97,1811.91,351.48,239.14,173.84,422.3,1,1.0,13904.19,0.2861,telefone
49669,38,F,AM,basico,262.41,1500.0,545.51,38,2,1,0.0,638.14,184.12,156.2,58.61,68.81,95.58,0,1.0,1977.27,0.4397,app
49670,41,M,RS,basico,474.56,3095.56,3070.84,39,1,5,4543.87,716.54,148.75,128.16,15.23,34.55,136.63,0,0.0,2826.18,0.3948,agencia
49671,54,M,PR,premium,705.79,8000.0,5462.71,17,5,10,0.0,4046.86,1358.89,318.03,364.15,40.87,238.06,1,4.0,16253.6,0.3898,telefone
49672,52,F,PE,intermediario,735.41,11799.02,13477.64,33,2,17,10587.28,7080.56,2314.87,808.71,456.08,750.98,,1,0.0,4563.58,0.1244,app
49673,32,F,MS,basico,468.09,1500.0,1935.44,48,0,6,312.61,712.96,166.18,127.91,36.02,81.13,101.27,1,5.0,2942.59,0.3711,web
49674,45,M,RS,intermediario,530.81,5661.67,6909.48,22,3,14,0.0,1006.28,157.45,162.33,27.51,0.68,96.34,0,4.0,24173.34,0.2327,app
49675,45,F,MG,intermediario,,5148.9,4519.76,29,2,9,0.0,1409.09,301.95,138.57,197.05,123.76,176.59,0,81.0,3622.86,0.2515,web
49676,18,F,SP,basico,271.29,1500.0,1260.5,44,2,2,2269.7,639.43,199.59,67.96,56.71,70.33,29.33,0,17.0,1225.48,0.1287,app
49677,29,F,SP,basico,571.92,4272.23,6677.47,1,2,6,0.0,1276.94,412.07,233.52,147.74,60.06,186.38,1,4.0,3101.38,0.5025,agencia
49678,33,M,PR,basico,675.6,1500.0,544.36,35,1,5,1989.13,229.64,59.34,51.89,15.47,9.76,14.87,0,0.0,4067.92,0.1774,agencia
49679,46,M,TO,basico,459.45,2016.48,4297.03,12,4,4,0.0,1032.88,183.97,63.72,87.49,79.54,148.01,0,0.0,3301.66,0.5504,agencia
49680,76,F,PR,basico,349.35,6487.3,18306.24,25,0,14,0.0,1747.65,450.85,375.38,45.88,120.62,333.3,0,2.0,947.95,0.2534,app
49681,29,F,AL,basico,602.1,2527.18,4158.61,21,2,11,0.0,987.08,371.24,165.68,58.44,49.37,57.2,0,1.0,1292.98,0.2917,agencia
49682,29,M,SE,basico,621.72,3997.04,692.29,14,1,4,0.0,1032.46,281.49,187.95,153.08,115.22,161.45,0,14.0,643.74,0.2921,web
49683,40,Outro,SP,basico,402.84,3056.63,424.4,20,0,10,0.0,1627.1,296.39,136.32,79.24,190.42,120.61,0,1.0,3461.43,0.7245,agencia
49684,18,Outro,DF,basico,388.75,5204.15,11338.92,65,0,17,0.0,695.93,139.04,115.54,73.74,12.43,119.33,0,6.0,3802.32,0.3673,app
49685,18,M,MG,basico,467.33,1500.0,1351.09,22,0,2,0.0,835.79,172.01,95.84,34.28,24.05,105.34,0,0.0,2509.78,0.8474,app
49686,38,F,PI,intermediario,467.97,,6776.41,19,2,17,1508.23,3141.57,941.18,161.57,147.32,345.21,,0,4.0,5473.63,0.4648,app
49687,43,M,RO,premium,925.62,12884.38,34489.5,6,8,33,17029.79,5240.27,1408.2,1130.74,432.78,625.69,360.04,0,6.0,16745.04,0.3723,agencia
49688,48,M,SP,basico,512.65,1916.91,5743.69,30,1,2,0.0,926.08,142.42,76.24,20.87,72.19,40.99,0,2.0,3742.78,0.1891,app
49689,30,Outro,SP,basico,236.1,1500.0,2217.26,13,0,3,2442.64,567.23,189.83,83.18,42.77,3.27,44.63,0,5.0,962.34,0.4323,telefone
49690,26,F,SP,intermediario,331.05,3000.0,3550.0,79,1,5,11109.27,410.73,110.54,38.56,43.2,28.06,45.1,1,10.0,5145.08,0.3095,app
49691,38,F,PR,premium,549.01,17960.04,22463.66,46,4,29,62597.87,4375.9,1436.67,932.89,316.93,344.59,248.16,1,21.0,11420.9,0.2361,app
49692,49,M,SP,basico,597.76,2334.07,4950.17,1,1,3,0.0,753.96,123.42,75.0,69.38,34.92,129.51,0,12.0,1355.18,0.2451,agencia
49693,26,M,SP,basico,344.25,1500.0,1199.02,47,1,6,,987.85,384.91,160.08,,58.84,61.71,0,6.0,5691.35,0.6131,agencia
49694,30,F,SE,basico,163.1,2238.72,3600.34,7,1,4,0.0,331.73,119.45,70.65,41.09,26.21,38.47,0,4.0,3122.01,0.3801,app
